serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,settlement_id,time_of_day,type_of_settlement
MA200-0416,83,2023-05-25,10:17:00,-15.823730766773224,35.088147312402725,2760,1778,738,51100.338448799994,26081.89230906,5745.04615413,2023-05-25T10:17:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:17:30,-15.823823511600494,35.08786614984274,9268,8059,5786,171593.45534184,118219.33077543,45041.78461761,2023-05-25T10:17:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:18:00,-15.82385367155075,35.08772898465395,9144,6994,5555,169297.64303471998,102596.60000538001,43243.538463675,2023-05-25T10:18:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:18:30,-15.82371699810028,35.08762665838003,6681,5044,4213,123696.14535378,73991.60000388,32796.584617005,2023-05-25T10:18:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:19:00,-15.823502838611605,35.08753897994757,5133,3741,2717,95035.52074554,54877.59231057,21150.800001045,2023-05-25T10:19:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:19:30,-15.823161363601685,35.0874499976635,5525,4372,3157,102293.2499745,64133.87692644,24576.030770445002,2023-05-25T10:19:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:20:00,-15.82284528017044,35.087396651506424,5571,4265,4002,103144.92228197999,62564.26923405,31154.03077077,2023-05-25T10:20:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:20:30,-15.822574019432068,35.0873963162303,3825,2432,165,70818.4038285,35675.56923264,1284.4615385250002,2023-05-25T10:20:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:21:00,-15.82227247953415,35.087348982691765,5469,3417,2853,101256.43151322,50124.76154109,22209.507693405,2023-05-25T10:21:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:21:30,-15.822079122066498,35.0872553139925,3613,2252,1160,66893.30536793999,33035.10769404,9030.1538466,2023-05-25T10:21:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:22:00,-15.822077810764313,35.08720947802067,2990,1388,1182,55358.699986199994,20360.89230876,9201.41538507,2023-05-25T10:22:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:22:30,-15.822026371955872,35.0870693102479,3466,1916,873,64171.656907079996,28106.24615532,6795.969231105,2023-05-25T10:22:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:23:00,-15.822245240211489,35.08701881766319,4755,3066,1966,88036.9961319,44975.86154082,15304.553846910001,2023-05-25T10:23:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:23:30,-15.822522401809692,35.087023481726646,8392,5790,4210,155374.65226896,84934.8461583,32773.23077085,2023-05-25T10:23:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:24:00,-15.822787523269652,35.08704398572445,17098,10716,6274,316562.89376724,157195.47693132,48840.67692549,2023-05-25T10:24:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:24:30,-15.822904407978058,35.086875312030315,2348,1979,1422,43472.31691224,29030.407693830002,11069.72307747,2023-05-25T10:24:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:25:00,-15.822848558425903,35.08673832565546,2596,1357,1033,48063.94152648,19906.14615489,8041.507692705,2023-05-25T10:25:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:25:30,-15.822846949100494,35.08662347495556,2339,1276,1485,43305.68537381999,18717.93846252,11560.153846725001,2023-05-25T10:25:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:26:00,-15.823035061359406,35.08647347986698,2277,1188,1104,42157.779220259996,17427.04615476,8594.2153850400009,2023-05-25T10:26:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:26:30,-15.823193669319153,35.086676485836506,2572,1469,1241,47619.59075736,21549.100001130002,9660.707692785001,2023-05-25T10:26:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:27:00,-15.82316118478775,35.08685214817524,3084,2072,1968,57099.073831919995,30394.64615544,15320.12307768,2023-05-25T10:27:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:27:30,-15.82328885793686,35.08701182156801,11632,8820,5721,215362.00610015998,129382.6153914,44535.784617585,2023-05-25T10:27:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:28:00,-15.823563814163208,35.08701315522194,7062,4526,2586,130750.21381356,66392.93846502001,20131.01538561,2023-05-25T10:28:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:28:30,-15.823704838752748,35.08691930770874,2759,1810,1980,51081.82383342,26551.3076937,15413.5384623,2023-05-25T10:28:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:29:00,-15.823790490627289,35.08671648800373,3314,1303,2383,61357.435369319996,19114.00769331,18550.738462455,2023-05-25T10:29:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:29:30,-15.823919892311096,35.08657614141703,2598,2442,965,48100.97075723999,35822.26154034,7512.1538465250005,2023-05-25T10:29:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:30:00,-15.824014842510223,35.08635315299034,1964,792,1150,36362.704606319996,11618.030769840001,8952.30769275,2023-05-25T10:30:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:30:30,-15.824021875858309,35.086101315915585,2137,1081,909,39565.73306706,15857.43846237,7076.215384965,2023-05-25T10:30:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:31:00,-15.82400006055832,35.085804149508476,4117,1934,1617,76224.67151946,28370.29230918,12587.723077545,2023-05-25T10:31:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:31:30,-15.823987007141112,35.08549798280001,2252,1126,586,41694.913835759995,16517.55384702,4561.78461561,2023-05-25T10:31:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:32:00,-15.823983371257782,35.085315480828285,1538,650,1038,28475.47845444,9535.0000005,8080.43076963,2023-05-25T10:32:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:32:30,-15.824127197265623,35.085004821419716,2463,1782,834,45601.497680939996,26140.569232140002,6492.3692310900005,2023-05-25T10:32:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:33:00,-15.82423371076584,35.084684155881405,981,-240,294,18162.83768778,-3520.6153848,2288.6769231900003,2023-05-25T10:33:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:33:30,-15.824238002300262,35.084631480276585,2218,1425,1416,41065.416912839995,20903.65384725,11023.01538516,2023-05-25T10:33:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:34:00,-15.824200868606567,35.08485832065344,2231,1115,156,41306.10691278,16356.19230855,1214.4000000600001,2023-05-25T10:34:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:34:30,-15.824059844017029,35.085123650729656,4101,2003,1538,75928.43767337999,29382.469232310003,11972.73846213,2023-05-25T10:34:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:35:00,-15.824076533317566,35.08540881425142,3225,2946,866,59709.634600499994,43215.55384842,6741.47692341,2023-05-25T10:35:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:35:30,-15.824093639850616,35.08572815358639,3166,2177,2116,58617.272293079994,31934.915386290002,16472.246154660003,2023-05-25T10:35:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:36:00,-15.824049890041351,35.08599999547005,2503,705,81,46342.08229614,10341.80769285,630.553846185,2023-05-25T10:36:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:36:30,-15.824031829833984,35.086308144032955,1745,1351,1870,32308.003838099998,19818.13077027,14557.230769950002,2023-05-25T10:36:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:37:00,-15.82384991645813,35.08657697588205,2305,1450,1223,42676.188450899994,21270.3846165,9520.584615855001,2023-05-25T10:37:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:37:30,-15.823788821697237,35.086752980947495,2104,687,408,38954.75075952,10077.76153899,3176.1230770800003,2023-05-25T10:37:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:38:00,-15.823745787143707,35.087117820978165,3968,2800,1942,73465.99382784,41073.846156,15117.723077670002,2023-05-25T10:38:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:38:30,-15.823824107646942,35.08732131123543,3335,2222,1338,61746.2422923,32595.03077094,10415.815385130001,2023-05-25T10:38:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:39:00,-15.823977530002594,35.087528981268406,19618,22337,16890,363219.72452483996,327666.60770949,131482.15385265,2023-05-25T10:39:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:39:30,-15.824180841445925,35.08762314915657,7303,6767,6227,135212.23612013998,99266.68462059001,48474.800002395,2023-05-25T10:39:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:40:00,-15.824457824230194,35.08773948252201,2625,1605,279,48600.8653725,23544.11538585,2171.907692415,2023-05-25T10:40:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:40:30,-15.824764966964722,35.08787948638201,2104,899,1785,38954.75075952,13187.638462230001,13895.538462225,2023-05-25T10:40:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:41:00,-15.825127482414246,35.087948970496655,2043,884,552,37825.35922134,12967.60000068,4297.1076925200005,2023-05-25T10:41:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:41:30,-15.825417697429655,35.08801631629467,1745,1121,254,32308.003838099998,16444.20769317,1977.29230779,2023-05-25T10:41:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:42:00,-15.825723230838776,35.08807347714901,2003,311,797,37084.774606139996,4562.13076947,6204.338461845,2023-05-25T10:42:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:42:30,-15.825872242450714,35.08790747076273,1437,795,1201,26605.502301059998,11662.03846215,9349.323077385001,2023-05-25T10:42:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:43:00,-15.825901091098784,35.08760380744934,1017,26,239,18829.36384146,381.40000002,1860.5230770150001,2023-05-25T10:43:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:43:30,-15.825901925563812,35.087358482182026,15874,7811,6626,293901.00454212,114581.36154447,51580.86154101,2023-05-25T10:43:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:44:00,-15.825683891773224,35.087165147066116,4800,2266,1888,88870.153824,33240.47692482,14697.353846880002,2023-05-25T10:44:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:44:30,-15.825591921806335,35.086874812841415,833,895,84,15422.674611539998,13128.961539150001,653.90769234,2023-05-25T10:44:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:45:00,-15.82557076215744,35.08660213649273,1515,30,429,28049.642300699998,440.0769231,3339.600000165,2023-05-25T10:45:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:45:30,-15.825773000717165,35.08642231673002,1901,1481,1313,35196.28383738,21725.13077037,10221.200000505001,2023-05-25T10:45:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:46:00,-15.825888395309448,35.086244478821754,3104,1873,2767,57469.366139519996,27475.46923221,21540.030770295,2023-05-25T10:46:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:46:30,-15.826074361801147,35.08605499565601,1042,499,401,19292.22922596,7319.9461542300005,3121.6307693850003,2023-05-25T10:46:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:47:00,-15.826354563236237,35.08616065233946,1977,1013,952,36603.39460626,14859.93077001,7410.95384652,2023-05-25T10:47:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:47:30,-15.826507806777954,35.086475148797035,1554,1006,415,28771.712300519997,14757.246154620001,3230.615384775,2023-05-25T10:47:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:48:00,-15.8265979886055,35.08677514642477,1728,720,423,31993.255376639998,10561.8461544,3292.892307855,2023-05-25T10:48:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:48:30,-15.826609194278715,35.08709714561701,2190,828,993,40547.0076822,12146.12307756,7730.123077305,2023-05-25T10:48:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:49:00,-15.826564133167269,35.08741232007742,2373,1300,737,43935.18229674,19070.000001,5737.2615387450005,2023-05-25T10:49:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:49:30,-15.826547801494598,35.08767765015364,1653,919,1194,30604.65922314,13481.02307763,9294.830769690001,2023-05-25T10:49:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:50:00,-15.826537728309631,35.08782798796892,1385,605,329,25642.742301299997,8874.88461585,2561.1384616650002,2023-05-25T10:50:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:50:30,-15.826761543750765,35.0879779830575,2367,1063,1180,43824.09460446,15593.39230851,9185.846154300001,2023-05-25T10:50:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:51:00,-15.827066123485563,35.0879026427865,2584,1704,836,47841.766141919994,24996.36923208,6507.938461860001,2023-05-25T10:51:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:51:30,-15.827352821826937,35.087841652333736,2781,1096,1234,51489.145371779996,16077.476923920001,9606.215385090001,2023-05-25T10:51:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:52:00,-15.827541172504423,35.08767148852348,2540,1918,1167,47027.123065199994,28135.58461686,9084.646154295,2023-05-25T10:52:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:52:30,-15.827600836753843,35.08736465126276,2584,589,612,47841.766141919994,8640.17692353,4764.18461562,2023-05-25T10:52:30Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
MA200-0416,83,2023-05-25,10:53:00,-15.827688336372375,35.087063647806644,1860,1584,1536,34437.184606799994,23236.061539680002,11957.16923136,2023-05-25T10:53:00Z,weekday,96,2023-05-25,2023-05-25,2023-05-25T09:55:00Z,2023-05-25T11:01:00Z,personal_monitoring,Bangwe,first_half,Informal
