serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,main_exp
MA200-0420,57,2023-05-12,14:20:30,-15.789385378360748,35.08618097752333,3449,2758,2110,63856.90844561999,40457.73846366,16425.53846235,2023-05-12T14:20:30Z,weekday,69,2023-05-12,2023-05-12,2023-05-12T13:54:00Z,2023-05-12T14:22:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:21:00,-15.790467023849487,35.08547915518284,5937,3813,3061,109921.27151106,55933.77692601,23828.707693485,2023-05-12T14:21:00Z,weekday,69,2023-05-12,2023-05-12,2023-05-12T13:54:00Z,2023-05-12T14:22:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:21:30,-15.791613578796388,35.0847023203969,11080,10642,7363,205141.93841039998,156109.95385434,57318.123079755,2023-05-12T14:21:30Z,weekday,69,2023-05-12,2023-05-12,2023-05-12T13:54:00Z,2023-05-12T14:22:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:22:00,-15.79275906085968,35.08419415354729,0,0,0,0,0,0,2023-05-12T14:22:00Z,weekday,69,2023-05-12,2023-05-12,2023-05-12T13:54:00Z,2023-05-12T14:22:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:26:00,-15.80956244468689,35.0753558203578,6097,4315,2101,112883.60997185999,63297.73077255,16355.476923885,2023-05-12T14:26:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:26:30,-15.810552835464478,35.07452964782715,7286,5553,3564,134897.48765867998,81458.23846581,27744.36923214,2023-05-12T14:26:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:27:00,-15.811190366744995,35.07571315765381,11788,8406,4997,218250.28609943998,123309.55385262001,38899.723078845,2023-05-12T14:27:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:27:30,-15.812004446983336,35.07614482194185,6687,5493,3608,123807.23304605999,80578.08461961,28086.89230908,2023-05-12T14:27:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:28:00,-15.813365757465364,35.07597364485264,9236,7878,5203,171000.98764968,115564.20000606,40503.353848155,2023-05-12T14:28:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:28:30,-15.81461465358734,35.07607798278332,17042,18121,15609,315526.07530595997,265821.13078317,121510.061544465,2023-05-12T14:28:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:29:00,-15.815854489803314,35.07615815103054,10621,12622,9939,196643.72995098,185155.03077894,77371.292311515,2023-05-12T14:29:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:29:30,-15.817218601703644,35.0759204775095,6216,4807,2081,115086.84920207999,70514.99231139,16199.784616185001,2023-05-12T14:29:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:30:00,-15.81863421201706,35.07606864720583,4141,3619,2315,76669.02228857999,53087.94615663,18021.384616275,2023-05-12T14:30:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:30:30,-15.819982647895811,35.075688652694225,226845,238889,246762,4199947.9258761,3504317.86941453,1920947.26163337,2023-05-12T14:30:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:31:00,-15.821316123008728,35.075464487075806,234594,242587,261098,4343417.68045572,3558564.68480199,2032547.5077927301,2023-05-12T14:31:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:31:30,-15.822089433670044,35.07573547959328,100359,99337,102204,1858108.2849214198,1457197.37699949,795618.83080854,2023-05-12T14:31:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:32:00,-15.821935713291168,35.07688914984465,89612,85855,82503,1659131.71343256,1259426.80775835,642254.123108655,2023-05-12T14:32:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:32:30,-15.821807205677032,35.07801166176796,37871,30208,20511,701166.9990559799,443128.12310016004,159670.246161735,2023-05-12T14:32:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:33:00,-15.823104321956636,35.07839532196522,53516,48541,39186,990828.15667608,712059.13080657,305047.93847661,2023-05-12T14:33:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:33:30,-15.824316322803496,35.07831031829119,17374,14398,11063,321672.92761212,211207.58462646,86121.200004255,2023-05-12T14:33:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:34:00,-15.82552695274353,35.07769814878702,15727,10853,7642,291179.35608125996,159205.16154681,59490.03077217,2023-05-12T14:34:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:34:30,-15.82665354013443,35.07728432118893,13663,9467,6593,252965.18993693998,138873.60769959,51323.969233305004,2023-05-12T14:34:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:35:00,-15.827937364578249,35.077318981289864,23862,20237,16614,441795.75219756,296861.22309249,129333.60000639,2023-05-12T14:35:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:35:30,-15.829083621501924,35.077831484377384,10756,8594,6864,199143.20302728,126067.36923738,53433.60000264,2023-05-12T14:35:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:36:00,-15.829887986183168,35.07859297841787,10860,8955,7213,201068.7230268,131362.96154535,56150.430772005006,2023-05-12T14:36:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:36:30,-15.830284416675568,35.07925247400999,87051,81487,76096,1611715.78344438,1195351.60775499,592378.09233696,2023-05-12T14:36:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:37:00,-15.830841183662416,35.07945714890957,36666,29664,25199,678856.88752308,435148.06156128,196164.52308661502,2023-05-12T14:37:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:37:30,-15.831303298473358,35.07983614504337,34334,24034,17538,635680.8044569199,352560.29232618003,136526.58462213,2023-05-12T14:37:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:38:00,-15.831423342227936,35.08145298063755,32823,30838,28311,607705.22061774,452369.73848526,220390.246164735,2023-05-12T14:38:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:38:30,-15.831824958324432,35.08309097588062,34005,33115,31338,629589.4959968999,485771.57694855,243954.27693513,2023-05-12T14:38:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:39:00,-15.83301866054535,35.084165655076504,18827,16946,15827,348574.66375926,248584.78462842002,123207.107698395,2023-05-12T14:39:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:39:30,-15.833267331123352,35.084874644875526,21619,21558,21424,400267.46990022,316239.27693966,166777.60000824,2023-05-12T14:39:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:40:00,-15.83236688375473,35.08508915454149,18005,17186,15288,333355.6499169,252105.40001322,119011.20000588,2023-05-12T14:40:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:40:30,-15.8311767578125,35.085567981004715,26531,23116,17782,491211.26064677996,339093.93847932003,138426.03077607,2023-05-12T14:40:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:41:00,-15.830081343650818,35.086361318826675,16304,10897,7774,301862.28915552,159850.60770069002,60517.60000299,2023-05-12T14:41:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:41:30,-15.82895302772522,35.087191477417946,16888,11420,7565,312674.82453743997,167522.61539340002,58890.615387525,2023-05-12T14:41:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:42:00,-15.827576994895937,35.08779465407133,25943,20353,14782,480324.66680333996,298562.85386181,115072.18462107,2023-05-12T14:42:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:42:30,-15.826217472553251,35.08806847780943,13977,9017,5322,258778.77916625998,132272.45385309,41429.723078970004,2023-05-12T14:42:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:43:00,-15.825075805187224,35.088010653853416,11209,7304,3917,207530.32379442,107144.06154408,30492.338463045002,2023-05-12T14:43:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:43:30,-15.824569046497343,35.0878144800663,12395,8448,6115,229488.65763509998,123925.66154496,47602.923079275,2023-05-12T14:43:30Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,14:44:00,-15.825274050235748,35.08807447552681,11528,7372,4510,213436.48610063997,108141.56923644,35108.61538635,2023-05-12T14:44:00Z,weekday,70,2023-05-12,2023-05-12,2023-05-12T14:26:00Z,2023-05-12T14:44:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:18:00,-15.795369029045103,35.00417733285576,97435,97152,91698,1803971.5495502998,1425145.1077670401,713833.6615737301,2023-05-12T15:18:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:18:30,-15.794507026672363,35.00336799980141,48403,54938,53462,896162.92823814,805898.20004226,416181.10771287,2023-05-12T15:18:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:19:00,-15.794789493083954,35.00219833268784,11029,10679,9459,204197.69302602,156652.71539283,73634.67692671501,2023-05-12T15:19:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:19:30,-15.795266270637512,35.000645333202556,15806,15015,10393,292642.01069628,220258.50001155,80905.50769630501,2023-05-12T15:19:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:20:00,-15.795454680919647,34.99877244234085,11726,7804,8565,217102.37994587998,114478.67692908,66675.230772525,2023-05-12T15:20:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:20:30,-15.79543399810791,34.99698609113693,24829,12443,9718,459699.38527002,182529.23847111,75650.89231143,2023-05-12T15:20:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:21:00,-15.795435786247252,34.995090782642365,1494,357,1189,27660.83537772,5236.9153848900005,9255.907692765,2023-05-12T15:21:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:21:30,-15.79542326927185,34.99351942539215,2503,1578,1327,46342.08229614,23148.04615506,10330.184615895001,2023-05-12T15:21:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:22:00,-15.79659515619278,34.992640376091,18514,8615,6590,342779.58914532,126375.42308355,51300.61538715,2023-05-12T15:22:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:22:30,-15.797787010669708,34.992086350917816,19588,8196,6953,362664.28606343997,120229.01539092,54126.430771905005,2023-05-12T15:22:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:23:00,-15.79941612482071,34.99183106422424,6471,5396,4278,119808.07612397999,79155.16923492,33302.58461703,2023-05-12T15:23:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:23:30,-15.800847589969637,34.9919650554657,1958,1237,1485,36251.616914039994,18145.83846249,11560.153846725001,2023-05-12T15:23:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:24:00,-15.8007390499115,34.9932878613472,3625,3544,2150,67115.48075249999,51987.75384888,16736.92307775,2023-05-12T15:24:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:24:30,-15.80058604478836,34.994509279727936,2505,951,1341,46379.1115269,13950.43846227,10439.169231285001,2023-05-12T15:24:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:25:00,-15.801665484905245,34.995467722415924,4590,3802,2699,84982.08459419999,55772.41538754,21010.676924115,2023-05-12T15:25:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:25:30,-15.801645338535309,34.996767580509186,5859,5582,3468,108477.13151142,81883.64615814,26997.04615518,2023-05-12T15:25:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:26:00,-15.800633072853088,34.997300803661346,5978,3952,3349,110680.37074163998,57972.80000304,26070.676924365,2023-05-12T15:26:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:26:30,-15.799574673175812,34.99586284160614,5845,3517,3394,108217.92689609999,51591.68461809,26420.984616690002,2023-05-12T15:26:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:27:00,-15.798238635063171,34.994975328445435,4676,1919,2385,86574.34151688,28150.25384763,18566.307693225,2023-05-12T15:27:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:27:30,-15.797438502311708,34.99495333433151,13714,7024,5043,253909.43532132,103036.67692848,39257.815386555005,2023-05-12T15:27:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:28:00,-15.79736191034317,34.99653697013855,2222,442,1689,41139.475374359994,6483.80000034,13148.215385265,2023-05-12T15:28:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:28:30,-15.79768967628479,34.99767357110977,7771,5489,3031,143877.07611798,80519.40769653,23595.169231935,2023-05-12T15:28:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:29:00,-15.799225211143494,34.99801790714264,11706,7313,5510,216732.08763827998,107276.08462101,42893.230771350005,2023-05-12T15:29:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:29:30,-15.800581336021423,34.99781662225723,9753,4607,3666,180573.04380113998,67581.14615739,28538.400001410002,2023-05-12T15:29:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:30:00,-15.801571130752563,34.998094379901886,7844,4174,3487,145228.64304072,61229.369233980004,27144.953847495002,2023-05-12T15:30:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:30:30,-15.801665663719175,34.99950909614563,5972,3412,3288,110569.28304935999,50051.41538724,25595.81538588,2023-05-12T15:30:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:31:00,-15.802689492702484,35.00075049995212,10716,6894,4567,198402.61841208,101129.67692838001,35552.338463295004,2023-05-12T15:31:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:31:30,-15.80344945192337,35.002113833324984,34020,19383,11557,629867.2152276,284333.70001491,89966.800004445,2023-05-12T15:31:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:32:00,-15.801875233650208,35.002592666540295,7933,7547,7639,146876.44380953998,110708.68462119,59466.676926015,2023-05-12T15:32:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:32:30,-15.798671126365662,35.00281233293936,9651,7771,7520,178684.55303237998,113994.59231367,58540.307695200005,2023-05-12T15:32:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:33:00,-15.796424090862274,35.00348633271642,12797,10747,10559,236931.53301785997,157650.22308519,82197.753850215,2023-05-12T15:33:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:33:30,-15.796217560768127,35.00312983314507,14160,11338,12247,262166.9537808,166319.73847026,95338.18462009501,2023-05-12T15:33:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:34:00,-15.796007990837095,35.00243749958463,5535,4509,4128,102478.3961283,66143.56154193,32134.892309280003,2023-05-12T15:34:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:34:30,-15.795695006847382,35.00222033285536,10232,7134,5879,189441.54456816,104650.29231318,45765.753848415,2023-05-12T15:34:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:35:00,-15.795701563358309,35.00222533289343,13764,10115,8087,254835.16609031998,148379.26923855,62954.184618495005,2023-05-12T15:35:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:35:30,-15.795487344264984,35.002243666443974,6092,4074,3591,112791.03689496,59762.446156980004,27954.553847535,2023-05-12T15:35:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:36:00,-15.794736564159392,35.00245099980384,5264,4436,3856,97460.93536032,65072.707695720004,30017.47692456,2023-05-12T15:36:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:36:30,-15.795193254947662,35.001254499773495,5513,3526,4197,102071.07458993999,51723.70769502,32672.030770845002,2023-05-12T15:36:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:37:00,-15.795517385005953,34.9989413022995,5084,3042,2927,94128.30459192,44623.80000234,22785.569231895002,2023-05-12T15:37:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:37:30,-15.79610151052475,34.9977605342865,11161,6156,4055,206641.62225617998,90303.78462012,31566.615386175003,2023-05-12T15:37:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:38:00,-15.797896385192873,34.99775117635727,4772,2554,2534,88351.74459336,37465.21538658,19726.21538559,2023-05-12T15:38:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:38:30,-15.799767792224884,34.998001396656036,4660,3027,2630,86278.10767079999,44403.76154079,20473.53846255,2023-05-12T15:38:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:39:00,-15.801282703876495,34.997842490673065,5172,3019,2567,95757.59074536,44286.407694630005,19983.107693295,2023-05-12T15:39:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:39:30,-15.8016557097435,34.99936801195145,5461,2935,2777,101108.31459017999,43054.19230995,21617.876924145003,2023-05-12T15:39:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:40:00,-15.80272936820984,35.00078633322846,36942,19499,7171,683966.9213679599,286035.33078423,55823.476925835006,2023-05-12T15:40:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:40:30,-15.803463339805605,35.00209783320315,61418,29868,12309,1137130.64740884,438140.58463836,95820.830773965,2023-05-12T15:40:30Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:41:00,-15.804373323917387,35.00207766657695,4335,4314,3614,80260.8576723,63283.06154178,28133.60000139,2023-05-12T15:41:00Z,weekday,71,2023-05-12,2023-05-12,2023-05-12T15:18:00Z,2023-05-12T15:41:00Z,mobile_monitoring,mobile_monitoring_2
MA200-0420,57,2023-05-12,15:42:00,-15.806654036045074,35.00416616629809,4952,4654,3179,91684.37536175999,68270.60000358,24747.292308915003,2023-05-12T15:42:00Z,weekday,72,2023-05-12,2023-05-12,2023-05-12T15:42:00Z,2023-05-12T15:57:00Z,mobile_monitoring,mobile_monitoring_2
