serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,emission_source
MA200-0416,91,2023-05-29,09:41:00,-15.79982364177704,35.027976328507066,6852,4402,3659,126862.14458375999,64573.953849540005,28483.907693715002,2023-05-29T09:41:00Z,weekday,112,2023-05-29,2023-05-29,2023-05-29T09:23:00Z,2023-05-29T09:43:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,09:41:30,-15.799812853336334,35.027988160029054,4866,3904,2931,90092.11843907999,57268.67692608,22816.707693435,2023-05-29T09:41:30Z,weekday,112,2023-05-29,2023-05-29,2023-05-29T09:23:00Z,2023-05-29T09:43:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,09:42:00,-15.79981118440628,35.02798582799733,4680,3274,2870,86648.39997839999,48027.06154098,22341.846154950003,2023-05-29T09:42:00Z,weekday,112,2023-05-29,2023-05-29,2023-05-29T09:23:00Z,2023-05-29T09:43:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,09:42:30,-15.799827516078947,35.027989495545626,8102,4705,3606,150005.41380876,69018.73077285,28071.32307831,2023-05-29T09:42:30Z,weekday,112,2023-05-29,2023-05-29,2023-05-29T09:23:00Z,2023-05-29T09:43:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,09:43:00,-15.79981917142868,35.02798616141081,6340,3395,2632,117382.66150919998,49802.03846415,20489.107693320002,2023-05-29T09:43:00Z,weekday,112,2023-05-29,2023-05-29,2023-05-29T09:23:00Z,2023-05-29T09:43:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:14:00,-15.80336582660675,35.025241665542126,35802,24294,17126,662860.25983476,356374.29232638003,133319.32308351,2023-05-29T10:14:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:14:30,-15.803374648094175,35.02525849826634,20332,15150,12231,376439.15990615997,222238.8461655,95213.630773935,2023-05-29T10:14:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:15:00,-15.803370356559752,35.02525816299021,12775,8407,7400,236524.2114795,123324.22308339001,57606.153849,2023-05-29T10:15:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:15:30,-15.803364872932434,35.025252997875214,268800,177853,123803,4976728.614143999,2608966.70013681,963758.738509155,2023-05-29T10:15:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:16:00,-15.803353548049929,35.02525532990694,7311,5298,4703,135360.35304318,77717.58461946,36611.046155655,2023-05-29T10:16:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:16:30,-15.803348004817964,35.0252496637404,76726,44008,28158,1420552.3796458798,645563.50772616,219199.20001083,2023-05-29T10:16:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:17:00,-15.803348243236542,35.02523699589074,4146,1865,2651,76761.59536548,27358.11538605,20637.015385635,2023-05-29T10:17:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:17:30,-15.803348660469055,35.025234665721655,5291,4010,3020,97960.82997558,58823.6153877,23509.538462700002,2023-05-29T10:17:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:18:00,-15.80335009098053,35.02523383125663,11688,8982,7396,216398.82456143998,131759.03077614002,57575.01538746,2023-05-29T10:18:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:18:30,-15.8033407330513,35.025241665542126,556,295,1073,10294.12615128,4327.42307715,8352.892308105,2023-05-29T10:18:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:19:00,-15.803343415260317,35.0252371635288,57602,29834,16984,1066478.87511876,437641.83079218003,132213.90769884002,2023-05-29T10:19:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:19:30,-15.803347826004028,35.02524349652231,-1580,-1129,-490,-29253.092300399996,-16561.56153933,-3814.46153865,2023-05-29T10:19:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:20:00,-15.803338348865507,35.02525416389108,178087,89152,54325,3297212.30917806,1307791.26160704,422899.23079012503,2023-05-29T10:20:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:20:30,-15.803341627120972,35.02525566332042,22341,11549,6739,413635.02220457996,169414.94616273002,52460.523079515006,2023-05-29T10:20:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:21:00,-15.803339064121246,35.025253497064114,26811,14150,8436,496395.35295318,207569.6153955,65671.01538786001,2023-05-29T10:21:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:21:30,-15.803341627120972,35.02525049820542,24043,14898,10430,445146.89758134,218542.20001146,81193.53846555001,2023-05-29T10:21:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:22:00,-15.803341925144196,35.025245163589716,90503,50576,34626,1675628.2357361398,741911.01542352,269550.09232101,2023-05-29T10:22:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:22:30,-15.803339183330536,35.025240330025554,47186,21861,13903,873630.6413206799,320684.05386297003,108229.507697655,2023-05-29T10:22:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:23:00,-15.8033407330513,35.02523633092642,29857,14406,8857,552790.8714006599,211324.93847262,68948.338464945,2023-05-29T10:23:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:23:30,-15.803347408771517,35.02523549646139,-1114,503,284,-20625.281533319998,7378.623077310001,2210.83076934,2023-05-29T10:23:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:24:00,-15.803342044353483,35.02524499967694,-896,575,302,-16589.095380479997,8434.80769275,2350.95384627,2023-05-29T10:24:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:24:30,-15.803350746631622,35.02524599805474,-2168,-135,442,-40139.686143839994,-1980.3461539500001,3440.80000017,2023-05-29T10:24:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:25:00,-15.803360342979431,35.025249829515815,-1565,-99,-681,-28975.3730697,-1452.2538462300001,-5301.323077185,2023-05-29T10:25:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:25:30,-15.803361177444458,35.02525666542351,3780,2233,1654,69985.24613639999,32756.39230941,12875.753846790001,2023-05-29T10:25:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:26:00,-15.803353548049929,35.025255830958486,27362,14679,10460,506596.90602755995,215329.63847283,81427.0769271,2023-05-29T10:26:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:26:30,-15.803359568119047,35.02525249682367,24675,11556,7967,456848.13450149994,169517.63077812002,62020.030772295,2023-05-29T10:26:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:27:00,-15.803346872329712,35.025260331109166,39677,20761,13892,734604.39443226,304547.90001597,108143.87692842001,2023-05-29T10:27:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:27:30,-15.803350865840912,35.02526399679482,43979,24097,15104,814254.2697970199,353484.45386469003,117578.83077504001,2023-05-29T10:27:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:28:00,-15.803353369235992,35.025260331109166,15852,8333,5397,293493.68300376,122238.70000641,42013.569232845,2023-05-29T10:28:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:28:30,-15.803349077701569,35.025254828855395,37020,17530,10338,685411.0613676,257151.6153981,80477.35385013,2023-05-29T10:28:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:29:00,-15.80334585905075,35.025254828855395,7107,3566,2776,131583.37150565998,52310.47692582,21610.092308760002,2023-05-29T10:29:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:29:30,-15.803352892398834,35.0252591650933,-344,-155,648,-6369.02769072,-2273.73076935,5044.43076948,2023-05-29T10:29:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:30:00,-15.803357362747192,35.02524699643254,537,794,-65,9942.34845906,11647.36923138,-506.000000025,2023-05-29T10:30:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:30:30,-15.803359568119047,35.02525166422129,-768,60,-71,-14219.22461184,880.1538462,-552.707692335,2023-05-29T10:30:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:31:00,-15.803366601467133,35.025257498025894,-1781,-655,-720,-32974.52999178,-9608.34615435,-5604.9230772,2023-05-29T10:31:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:31:30,-15.803367555141447,35.02525616437197,182,968,130,3369.6599991599996,14199.81538536,1012.00000005,2023-05-29T10:31:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:32:00,-15.803362429141998,35.025259332731366,34051,21644,15674,630441.1683043799,317500.83078588,122016.06154449,2023-05-29T10:32:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:32:30,-15.803360044956207,35.025261333212256,36819,20976,13534,681689.62367622,307701.78463152,105356.98462059001,2023-05-29T10:32:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:33:00,-15.803362548351288,35.0252643302083,-1169,1326,-87,-21643.58537922,19451.40000102,-677.2615384950001,2023-05-29T10:33:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:33:30,-15.80336368083954,35.025254828855395,-763,1196,-1483,-14126.65153494,17544.40000092,-11544.584615955,2023-05-29T10:33:30Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:34:00,-15.803358614444733,35.02525049820542,9530,6676,3251,176444.2845714,97931.78462052,25307.784616635003,2023-05-29T10:34:00Z,weekday,113,2023-05-29,2023-05-29,2023-05-29T10:14:00Z,2023-05-29T10:34:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:45:00,-15.80404818058014,35.02768549323082,1089,3428,354,20162.416148819997,50286.12307956,2755.75384629,2023-05-29T10:45:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:45:30,-15.804087936878204,35.027725994586945,896,3477,2144,16589.095380479997,51004.91538729,16690.215385440002,2023-05-29T10:45:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:46:00,-15.804079413414,35.02771566063166,3984,6042,2999,73762.22767391999,88631.49231234001,23346.061539615002,2023-05-29T10:46:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:46:30,-15.80407029390335,35.02772699482739,1533,3470,1346,28382.90537754,50902.2307719,10478.09230821,2023-05-29T10:46:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:47:00,-15.804073750972748,35.0277208276093,1952,4361,2666,36140.52922176,63972.51538797,20753.78461641,2023-05-29T10:47:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:47:30,-15.804076313972471,35.027723994106054,3175,4705,3061,58783.90383149999,69018.73077285,23828.707693485,2023-05-29T10:47:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:48:00,-15.80407029390335,35.027713160961866,13009,9593,5340,240856.63147842,140721.93077661,41569.8461559,2023-05-29T10:48:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:48:30,-15.80407065153122,35.02771449461579,3756,5188,4136,69540.89536728,76103.96923476,32197.16923236,2023-05-29T10:48:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:49:00,-15.804064333438872,35.027705661952496,6303,7119,4645,116697.62074013999,104430.25385163,36159.538463325,2023-05-29T10:49:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:49:30,-15.804066956043243,35.0277161616832,5224,7297,4375,96720.35074512,107041.37692869,34057.692309375,2023-05-29T10:49:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:50:00,-15.80407601594925,35.02772866003215,2064,3886,2580,38214.16614432,57004.63077222,20084.3076933,2023-05-29T10:50:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:50:30,-15.80407601594925,35.02772966213524,7533,7973,4133,139470.59765754,116957.77692921,32173.815386205002,2023-05-29T10:50:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:51:00,-15.804071307182312,35.02773066051304,12388,11203,5590,229359.05532743997,164339.39231631,43516.00000215,2023-05-29T10:51:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:51:30,-15.804068982601166,35.02772749401629,8853,8433,4869,163909.88995913998,123705.62308341,37903.292309565004,2023-05-29T10:51:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:52:00,-15.804067969322205,35.027722327038646,17189,13335,5846,318247.72376682,195614.19231795002,45508.86154071,2023-05-29T10:52:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:52:30,-15.80407440662384,35.02770949527621,4242,5435,2992,78538.99844196,79727.26923495,23291.569231920002,2023-05-29T10:52:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:53:00,-15.804080963134766,35.02771449461579,1559,2736,1491,28864.285377419998,40135.01538672,11606.861539035,2023-05-29T10:53:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:53:30,-15.804087102413176,35.027736492455006,17769,9712,7003,328986.20068721997,142467.56923824002,54515.661541155,2023-05-29T10:53:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:54:00,-15.804088294506071,35.027743661776185,3798,4856,3286,70318.50921323999,71233.78461912001,25580.246155110002,2023-05-29T10:54:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:54:30,-15.804089307785034,35.02772716060281,6302,6759,3687,116679.10612475999,99149.33077443,28701.876924495,2023-05-29T10:54:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:55:00,-15.804094851016998,35.027708660811186,4173,5028,3532,77261.48998073999,73756.89231156,27495.26153982,2023-05-29T10:55:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:55:30,-15.80409014225006,35.02770499512553,19596,10862,8563,362812.40298648,159337.18462374,66659.661541755,2023-05-29T10:55:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:56:00,-15.804069340229034,35.02771782875061,3787,3939,1807,70114.84844406,57782.10000303,14066.800000695,2023-05-29T10:56:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:56:30,-15.80407613515854,35.02772516012192,4784,5111,2482,88573.91997792,74974.43846547,19321.415385570002,2023-05-29T10:56:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:57:00,-15.804080784320831,35.02771816030145,2780,3521,1513,51470.630756399994,51650.36154117,11778.123077505,2023-05-29T10:57:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:57:30,-15.804084479808807,35.02770899608731,5537,5344,1903,102515.42535906,78392.36923488,14814.123077655,2023-05-29T10:57:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:58:00,-15.804077327251434,35.027709828689694,3129,3683,2199,57932.23152402,54026.77692591,17118.369231615,2023-05-29T10:58:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:58:30,-15.80407065153122,35.027713660150766,2192,3176,956,40584.03691296,46589.47692552,7442.0923080600005,2023-05-29T10:58:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:59:00,-15.804064333438872,35.02772099338472,4856,5690,2644,89906.97228527999,83467.9230813,20582.52307794,2023-05-29T10:59:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,10:59:30,-15.804052770137789,35.027726827189326,8191,6849,3553,151653.21457758,100469.56154373,27658.738462905003,2023-05-29T10:59:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:00:00,-15.804037809371948,35.02773082628846,9772,8610,5108,180924.82149335998,126302.07692970001,39763.815386580005,2023-05-29T11:00:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:00:30,-15.804043173789978,35.0277208276093,6133,6773,3347,113550.13612554,99354.70000521,26055.107693595,2023-05-29T11:00:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:01:00,-15.804048776626589,35.02771699428558,6306,6336,3943,116753.16458627999,92944.24615872001,30694.738463055,2023-05-29T11:01:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:01:30,-15.804055273532867,35.02771816030145,6020,6294,3921,111457.98458759999,92328.13846638,30523.476924585,2023-05-29T11:01:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:02:00,-15.80404281616211,35.02772415988147,4000,4968,2777,74058.46152,72876.73846536,21617.876924145003,2023-05-29T11:02:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:02:30,-15.804039120674132,35.02770616300404,4073,3823,2125,75410.02844273999,56080.46923371,16542.307693125,2023-05-29T11:02:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:03:00,-15.804044365882874,35.027710327878594,3067,3636,2190,56784.32537046,53337.32307972,17048.30769315,2023-05-29T11:03:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:03:30,-15.804059445858002,35.02771416120231,4267,3370,2586,79001.86382646,49435.3076949,20131.01538561,2023-05-29T11:03:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:04:00,-15.804073989391329,35.027711329981685,1532,2245,1467,28364.390762159997,32932.42307865,11420.030769795001,2023-05-29T11:04:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:04:30,-15.804087340831757,35.02770132943988,1469,1749,1799,27197.96999322,25656.484616730002,14004.523077615,2023-05-29T11:04:30Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:05:00,-15.8040891289711,35.02770349383354,1858,2584,1904,34400.15537604,37905.29230968,14821.90769304,2023-05-29T11:05:00Z,weekday,114,2023-05-29,2023-05-29,2023-05-29T10:45:00Z,2023-05-29T11:05:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:52:00,-15.79898452758789,35.02677132934332,80200,54025,35570,1484872.1534759998,792505.1923492501,276898.76924445,2023-05-29T11:52:00Z,weekday,115,2023-05-29,2023-05-29,2023-05-29T11:52:00Z,2023-05-29T12:12:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:52:30,-15.798960268497469,35.02672149427235,149388,103046,47842,2765861.3623874397,1511605.5539254202,372431.56924917,2023-05-29T11:52:30Z,weekday,115,2023-05-29,2023-05-29,2023-05-29T11:52:00Z,2023-05-29T12:12:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:53:00,-15.798954546451569,35.0267116650939,677701,503029,256381,12547373.357641378,7379048.4850023305,1995827.477021685,2023-05-29T11:53:00Z,weekday,115,2023-05-29,2023-05-29,2023-05-29T11:52:00Z,2023-05-29T12:12:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:53:30,-15.79895120859146,35.026714662089944,0,0,0,0,0,0,2023-05-29T11:53:30Z,weekday,115,2023-05-29,2023-05-29,2023-05-29T11:52:00Z,2023-05-29T12:12:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:54:30,-15.798945307731628,35.026715494692326,12591,12904,10036,233117.52224957998,189291.75385608,78126.40000386,2023-05-29T11:54:30Z,weekday,115,2023-05-29,2023-05-29,2023-05-29T11:52:00Z,2023-05-29T12:12:00Z,waste_burning,Mixed waste
MA200-0416,91,2023-05-29,11:55:00,-15.798952758312224,35.02673166245222,381871,215696,84925,7070194.689775979,3164094.40016592,661108.4615711251,2023-05-29T11:55:00Z,weekday,115,2023-05-29,2023-05-29,2023-05-29T11:52:00Z,2023-05-29T12:12:00Z,waste_burning,Mixed waste
